id,name,screen_name,created_at,id_tweet,id_tweet_origin,text_complete,hashtags,symbols,has_media,has_users_mention,has_urls_mention,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive
1364,FluGang TV,QdaInfluencer,2019-11-10 17:18:39,1193578729387237378,--," c a r o u s e l  
  

#nike #nikebasketball #jordan #jordanbrand #wearejordan #adidas ","nike,nikebasketball,jordan,jordanbrand,wearejordan,adidas",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1365,seventwelveco,seventwelveco,2019-11-10 17:15:00,1193577810352230401,--,"coming soon on #reebok us. reebok instapump fury boost. releasing friday, november 15.  &gt; ",Reebok,--,0,0,1,TweetDeck,1180256282827034624,48270051,seventwelveco,--,0,0,3,0,0,0
1366,TITOLO,titoloshop,2019-11-10 17:00:09,1193574075840520193,--,s a l e many reduced sneakers and clothes check it out  #nike #adidas #puma #jordan ,"nike,adidas,puma,jordan",--,0,0,1,Buffer,--,--,--,--,0,0,2,0,0,0
1367,Jessie J,JJ_dds,2019-11-10 16:36:57,1193568237738450944,--,dug out the #reebok freeney for today s festivities. heading on down to los. remember fans - do your job!! ,Reebok,--,0,1,1,Twitter for iPhone,--,--,--,--,0,0,7,0,0,0
1369,stine | wj wh hb pls be ok,BUNSS00DAN,2019-11-10 15:47:38,1193555825194782720,1062901302496129025, 181111 # # #parkjihoon #reebok #wannaone little cutie~ ,"박지훈,지훈,parkjihoon,Reebok,wannaone",--,1,1,0,Twitter for iPhone,--,--,--,--,0,556,0,0,0,0
1370,Ammar Amirli,TheWolfAmirli,2019-11-10 15:40:27,1193554015906418693,--,#crossfit #twt #thewolf #crossfitopen #crossfitgames #reebok #crossfitopen2020 #atefgym #qartalcrossfit qartal cr ,"crossfit,twt,thewolf,crossfitopen,crossfitgames,reebok,crossfitopen2020,atefgym,qartalcrossfit",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1371,SharonANDRenee,BohemianBound,2019-11-10 15:39:28,1193553768069173254,1193553717179682816, sharing for #ebayrocteam check out reebok pittsburgh steelers jacket with hood adult xl nfl football hoodie #reebok https: ,"eBayROCteam,Reebok",--,0,1,0,TweetDeck,--,--,--,--,0,1,0,0,0,0
1372,Mike's General Store & fine goods,mlnostalgia,2019-11-10 15:39:15,1193553717179682816,--,sharing for #ebayrocteam check out reebok pittsburgh steelers jacket with hood adult xl nfl football hoodie #reebok ,"eBayROCteam,Reebok",--,0,0,1,Twitter Web Client,--,--,--,--,0,1,0,0,0,0
1373,Soccer Shirt Collector,CollectorShirt,2019-11-10 14:58:21,1193543424382779394,--,shirt of the day - liverpool 2004/05 coach shirt - love the texturised print this has. #liverpoolfc #shirtoftheday ,"LiverpoolFC,shirtoftheday",--,0,0,1,Twitter Web App,--,--,--,--,0,0,0,0,0,0
1376,Nafiz Nazly,nafiznazly,2019-11-10 14:16:35,1193532913024786433,--,blue is mine - reebok classic itu jaa... #blue #blueman #reebok #reebokclassic #jacket #itujaa #ioi ,"blue,blueman,reebok,reebokclassic,jacket,itujaa,ioi",--,0,0,1,Twitter for iPhone,--,--,--,--,0,0,65,0,0,0
1377,mark leslie,SportsJersey4U,2019-11-10 13:38:56,1193523437312053248,--,check out san jose sharks jersey - reebok toddler 4t / 7t #reebok #sanjosesharks via ,"Reebok,SanJoseSharks",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1379,Stephanie Goldberg,kcscouts,2019-11-10 13:17:21,1193518003100495873,--,check out peyton manning youth colts jersey size m #reebok #indianapoliscolts via ,"Reebok,IndianapolisColts",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1380,Stephanie Goldberg,kcscouts,2019-11-10 13:16:02,1193517673306611712,--,check out nashville predators hooded sweatshirt size youth med #reebok #nashvillepredators via ,"Reebok,NashvillePredators",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1381,Stephanie Goldberg,kcscouts,2019-11-10 13:12:06,1193516685447376900,--,check out mark sanchez jersey ny jets size 54 #reebok #newyorkjets via ,"Reebok,NewYorkJets",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1382,Stephanie Goldberg,kcscouts,2019-11-10 13:11:56,1193516641562374144,--,check out manchester monarchs (echl) hooded sweatshirt size m now defunk team #reebok via ,Reebok,--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1383,VJK,vivinjohnkurien,2019-11-10 13:04:52,1193514863416360960,--,new addition! this time it s reebok! . . . #shoes #shoesofinstagram #adidas #leecooper #levis #bata ,"shoes,shoesofinstagram,adidas,leecooper,levis,Bata",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1384,Stephanie Goldberg,kcscouts,2019-11-10 13:04:30,1193514771796156416,--,check out boston bruins lightweight pullover size med #reebok #bostonbruins via ,"Reebok,BostonBruins",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1392,TheKitman.co.uk,TheKitmanUK,2019-11-10 09:00:08,1193453272801202176,--,checkout this bolton wanderers away shirt 2006-08 (3/4yrs)! buy now - #2006/08 #bolton ,Bolton,--,0,0,1,The Kitman Football Shirts,--,--,--,--,0,0,2,0,0,0
1393,José Martínez,josemreebok22,2019-11-10 08:52:02,1193451234528808960,--,dance like nobody looking on u #bodymeetsoul #aldianaclubampflwang #aldianaclub #training #dancelife #dance ,"bodymeetsoul,aldianaclubampflwang,Aldianaclub,training,Dancelife,Dance",--,0,0,1,Twitter for Android,--,--,--,--,0,0,0,0,0,0
1394,Adam Rattigan,AdamRattigan,2019-11-10 08:45:18,1193449541825171456,1036679584887046144, check our classic diadora shirt on etsy &gt;&gt;  #vintagestyle #simple #stylish #fashion #fashionable # ,"vintagestyle,simple,stylish,fashion,fashionable",--,0,1,1,Twitter for Android,--,--,--,--,0,2,0,0,0,0
1396,TheKitman.co.uk,TheKitmanUK,2019-11-10 08:00:12,1193438191304527872,--,checkout this liverpool home shirt 2002-04 (medium mens)! buy now - #2002/04 #carlsberg ,Carlsberg,--,0,0,1,The Kitman Football Shirts,--,--,--,--,0,0,2,0,0,0
1398,Esquire*Attire,esquireattire,2019-11-10 06:53:33,1193421419960508416,--,sale $18.35 #reebok men sport #shorts size xl blue ventilation ,"Reebok,shorts",--,1,0,1,AMT_To_Twitt_Listings,--,--,--,--,0,0,0,0,0,0
1399,BiggDeals,BiggDeals4U,2019-11-10 06:26:49,1193414690329616384,--,#reebok men's pro train lp running shoes [ size 6 ] 1122 only link : ,Reebok,--,0,0,1,Twitter for Android,--,--,--,--,0,0,0,0,0,0
1400,👠💫Rocio📿💎Leo szn👑,rocciorunway23,2019-11-10 06:24:00,1193413980137705473,--, love an oversized shirt defintely one of my favorites  #ootd #fallfashion #ad #reebokclassics  ,"OOTD,fallfashion,ad,reebokclassics",--,0,1,1,Instagram,--,248831432,ReebokClassics,--,0,0,0,0,0,0
1401,GR8,GR8_tokyo,2019-11-10 06:12:34,1193411105521098752,--, in store &amp; online #reebok #gr8_tokyo ,"reebok,gr8_tokyo",--,0,1,1,Instagram,--,248831432,ReebokClassics,--,0,0,1,0,0,0
1402,GR8,GR8_tokyo,2019-11-10 05:23:39,1193398795284951040,--, in store &amp; online #reebok #gr8_tokyo ,"reebok,gr8_tokyo",--,0,1,1,Instagram,--,248831432,ReebokClassics,--,0,0,0,0,0,0
1408,Reoccuring Dreams,ricks_soph,2019-11-10 02:35:06,1193356375818227712,--,check out nfl green bay packers reebok jersey #52 clay matthews size 52 green yellow #reebok via ,Reebok,--,0,1,1,Twitter Web App,--,--,--,--,0,0,0,0,0,0
1410,seventwelveco,seventwelveco,2019-11-10 02:15:04,1193351335422418946,--,restocked on #reebok us. bronze 56k x reebok club c. &gt; #ad ,"Reebok,ad",--,1,0,1,Hootsuite Inc.,--,--,--,--,0,0,7,0,0,0
1412,ClearlakeConsignment,ClearlakeSales,2019-11-10 02:09:29,1193349929562972161,--,check out mens reebok golf play dry gray neon green striped short sleeve polo shirt 6xl #reebok via ,Reebok,--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1413,Tomi,TOMISANITY,2019-11-10 01:30:32,1193340127856082945,--,reebok workout plus #reebok #workout ,"Reebok,workout",--,1,0,0,Twitter for iPhone,--,--,--,--,0,0,8,0,0,0
1414,bomb_pop_boutique,cherry_jeremiah,2019-11-10 01:12:47,1193335660716920832,--,check out womens nfl quilted steelers logo jacket black &amp; yellow team apparel football #reebok via ,Reebok,--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1415,Jajuan Michael Harley,jajuanmharley,2019-11-10 00:47:45,1193329363116265472,--,thanx m.a.d.e. member sgt sergeant casseus blessings us w/  gm tix endzone sec1 ,--,--,0,1,1,Twitter for iPhone,--,--,--,--,0,0,2,0,0,0
1417,Charlie's Treasures,CharliesTreasu1,2019-11-10 00:03:42,1193318277340024832,--,check out buffalo bills reebok baseball cap blue/white w/red &amp; blue bill osfm #reebok via ,Reebok,--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1418,M.A.D.E. INC.,made2enhance,2019-11-09 23:51:19,1193315161056194560,1193315090394763264," 6 2 215lbs nfl s former  current  db founder, owner &amp; c.e.o.  ",--,--,0,1,1,Twitter for iPhone,--,--,--,--,0,1,0,0,0,0
1419,Jajuan Michael Harley,jajuanmharley,2019-11-09 23:51:02,1193315090394763264,--," 6 2 215lbs nfl s former  current  db founder, owner &amp; c.e.o.  ",--,--,0,1,1,Twitter for iPhone,--,--,--,--,0,1,3,0,0,0
1420,Mario Solis,ninlvs,2019-11-09 23:31:46,1193310239929643011,--,check out reebok zig tech 1-j21406 mens athletic running shoes sneakers black/yellow sz 13 #reebok via ,Reebok,--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1421,FashionModaNow,ModaFas34970117,2019-11-09 23:27:02,1193309048344465408,--,"the #reebok #princess #sneakers are for #girls, but #boys #love them los #tenis #princesa son para #ninas, ","Reebok,princess,sneakers,girls,boys,love,tenis,princesa,ninas",--,0,1,1,Twitter Web App,--,--,--,--,0,0,0,0,0,0
1422,TheKitman.co.uk,TheKitmanUK,2019-11-09 23:00:06,1193302270995304449,--,checkout this bolton wanderers away shirt 2006-08 (3/4yrs)! buy now - #2006/08 #bolton ,Bolton,--,0,0,1,The Kitman Football Shirts,--,--,--,--,0,0,1,0,0,0
1423,Gregory Robison,g_rob83,2019-11-09 22:42:12,1193297766484594688,1193234139484282880, pearlized episode 181 (link in bio for video) - streaming on all podcast platforms find us on  ,--,--,0,1,0,Twitter for iPhone,--,--,--,--,0,4,0,0,0,0
1425,Jason Butler,Money_Chronicle,2019-11-09 22:29:00,1193294442989359104,--,baltimore ravens steve mcnair youth jersey reebok size xl 18/20 #reebok #baltimoreravens ,"Reebok,BaltimoreRavens",--,0,0,1,TweetDeck,--,--,--,--,0,0,0,0,0,0
1426,JB,Jbutler_7,2019-11-09 22:28:00,1193294192698462209,--,baltimore ravens steve mcnair youth jersey reebok size xl 18/20 #reebok #baltimoreravens ,"Reebok,BaltimoreRavens",--,0,0,1,TweetDeck,--,--,--,--,0,0,0,0,0,0
1428,StockX Live Feed,StockXLive,2019-11-09 21:52:32,1193285267794386944,--,lowest ask: $114 reebok classic leather white sz. 9.5 #reebok ,reebok,--,1,0,1,StockX Market,--,--,--,--,0,0,1,0,0,0
1429,SolefulMike,SolefulMike,2019-11-09 21:49:50,1193284586433863681,1193234139484282880, pearlized episode 181 (link in bio for video) - streaming on all podcast platforms find us on  ,--,--,0,1,0,Twitter for iPhone,--,--,--,--,0,4,0,0,0,0
1430,Ashley Warren,awarren1232,2019-11-09 21:46:58,1193283865558863873,--,"another year, another #crossfitopen in the books #crossfit #lebanoncrossfit #victoryapparel #hwpo ","crossfitopen,crossfit,lebanoncrossfit,victoryapparel,hwpo",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1431,HalfWallet,HalfWallet,2019-11-09 21:00:08,1193272080747376640,--,reebok flexagon energy shoes $23 shipped #man #reebok #shoes #shoes #deals ,"man,reebok,shoes,shoes,deals",--,1,0,1,Twitter Web App,--,--,--,--,0,0,0,0,0,0
1432,yu tippy pitchy,YuDarbage,2019-11-09 20:46:46,1193268717808832512,--, nique  og #reebok pumps,reebok,--,0,1,0,Twitter for iPhone,1193238517549346816,2259809232,Super70sSports,--,0,0,0,0,0,0
1433,3rddownandgoal,3rddownandgoal,2019-11-09 20:35:13,1193265811768664066,--,check out youth size large 14-16 aaron rodges #12 green bay packers reebok nylon jersey #reebok via ,Reebok,--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1434,StockX Live Feed,StockXLive,2019-11-09 20:22:22,1193262574239920133,--,lowest ask: $75 reebok workout plus 3:am nola sz. 10.5 #reebok ,reebok,--,1,0,1,StockX Market,--,--,--,--,0,0,1,0,0,0
1435,VARELA KATERINA,katerina_varela,2019-11-09 19:57:21,1193256281223630848,--,most people have no idea how good their body is designed to feel! #loveyourself #loveyourbody #photoshoot ,"loveyourself,loveyourbody,photoshoot",--,0,0,1,Twitter for iPhone,--,--,--,--,0,0,1,0,0,0
1436,Gain Cheap,gaincheap,2019-11-09 19:54:52,1193255656041660416,1192813599355523072," buy 1 get 1 50% off all shoes w/ code at #reebok bogo on walking, running, #lifestyle and all activities #shoes for women, ","Reebok,Lifestyle,Shoes",--,0,1,0,Twitter for Android,--,--,--,--,0,3,0,0,0,0
1437,Joshua (Ft. Drake),JLogs10,2019-11-09 19:53:28,1193255305011970048,1193234139484282880, pearlized episode 181 (link in bio for video) - streaming on all podcast platforms find us on  ,--,--,0,1,0,Twitter for iPhone,--,--,--,--,0,4,0,0,0,0
1438,turnupolis🤘🏾,lordjoshmosh,2019-11-09 19:47:36,1193253828600225793,1193234139484282880, pearlized episode 181 (link in bio for video) - streaming on all podcast platforms find us on  ,--,--,0,1,0,Twitter for iPhone,--,--,--,--,0,4,0,0,0,0
1440,Store at the Black Sea,94Rahua,2019-11-09 18:30:42,1193234474210869250,--,check out liverpool 2000 2002 away football soccer shirt jersey trikot camiseta reebok #reebok via ,Reebok,--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1441,Sneak Diss Sneaker Podcast 🏁,the_sneakdiss,2019-11-09 18:29:22,1193234139484282880,--,pearlized episode 181 (link in bio for video) - streaming on all podcast platforms find us on ,--,--,0,0,1,Twitter for iPhone,--,--,--,--,0,4,12,0,0,0
1442,vicky,_beautybug83_,2019-11-09 18:22:31,1193232412890816514,1133050751276736516, . #waynesworld #excellent #black #hoodie #reebok #selfie #ootd #fashioninsta #fashioninstagram #fashionofinsta ,"waynesworld,excellent,black,hoodie,reebok,selfie,ootd,fashioninsta,fashioninstagram",--,0,1,0,Twitter for iPhone,--,--,--,--,0,2,0,0,0,0
1443,StockX Live Feed,StockXLive,2019-11-09 18:14:45,1193230461583155201,--,lowest ask: $115 reebok sock run.r barney's black sz. 9 #reebok ,reebok,--,1,0,1,StockX Market,--,--,--,--,0,0,1,0,0,0
1444,vicky,_beautybug83_,2019-11-09 17:32:13,1193219756289118211,1114536789514117120, #cap  #gapuk #top #bandm  #glasses #karenmillen  #hoodie #reebok  #whatmamaworemond ,"cap,gapuk,top,bandm",--,0,1,0,Twitter for iPhone,--,--,--,--,0,2,0,0,0,0
1445,StockX Live Feed,StockXLive,2019-11-09 17:28:26,1193218804723200000,--,highest bid: $120 reebok instapump fury grinch sz. 12.5 #reebok ,reebok,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
1446,Khoa A Nguyen 🇻🇳🇺🇸👑💫😇🌍🇪🇺🗺👟🌟✨⚡️🏆,khoanguyen6322,2019-11-09 16:57:58,1193211138525151232,1193196582461726720, reebok zig kinetica is available to buy online now! #hanon #reebok #zigkinetica    ,"hanon,reebok,zigkinetica",--,0,1,1,Twitter for iPhone,--,--,--,--,0,2,0,0,0,0
1447,She was the first.,bakerjaws1975,2019-11-09 16:45:12,1193207925487144960,--,went to look at trainers at three drifferent shops today.... what an utter load of rubbish i found. no decent ones at all #nike #reebok,"nike,reebok",--,0,0,0,Twitter for Android,--,--,--,--,0,0,0,0,0,0
1450,gretel vintage,gretelvintage,2019-11-09 16:05:44,1193197990267248640,--,vintage reebok classics uk 5.5 28 #reebokclassics #reebok #reebokclassic ,"reebokclassics,reebok,reebokclassic",--,1,0,0,IFTTT,--,--,--,--,0,0,0,0,0,0
1451,HANON,hanonshop,2019-11-09 16:00:08,1193196582461726720,--,reebok zig kinetica is available to buy online now! #hanon #reebok #zigkinetica     ,"hanon,reebok,zigkinetica",--,1,0,1,Buffer,--,--,--,--,0,2,4,0,0,0
1452,David UncleNard Robinson,fromduval,2019-11-09 15:37:59,1193191007589982208,--,"i remember in high school working at winn dixie spending my second check on these ""dee brown"" #reeboks who is from ",reeboks,--,0,0,1,Facebook,--,--,--,--,0,0,0,0,0,0
1453,JK_Rosie,JKRosie3,2019-11-09 15:37:06,1193190787338498048,804958173463388160, [edit] #blackpink x #reebok classic behind 2 # #rose #ros ,"BLACKPINK,Reebok,로제,ROSE,ROSÉ",--,1,1,0,Twitter for Android,--,--,--,--,0,33,0,0,0,0
1454,Stephanie Goldberg,kcscouts,2019-11-09 14:54:13,1193179992609492993,--,check out peyton manning youth colts jersey size m #reebok #indianapoliscolts via ,"Reebok,IndianapolisColts",--,0,1,1,Twitter Web Client,--,--,--,--,0,1,0,0,0,0
1455,Stephanie Goldberg,kcscouts,2019-11-09 14:53:37,1193179842981662720,--,check out nashville predators hooded sweatshirt size youth med #reebok #nashvillepredators via ,"Reebok,NashvillePredators",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1456,Stephanie Goldberg,kcscouts,2019-11-09 14:51:21,1193179271541481472,--,check out mark sanchez jersey ny jets size 54 #reebok #newyorkjets via ,"Reebok,NewYorkJets",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1459,Colabo,Colaboinc,2019-11-09 14:00:00,1193166350400684039,--,reebok launched world s first sneaker rental service reebok-to-go to encourage more people to walk and run. just ,--,--,0,0,1,TweetDeck,--,--,--,--,0,0,0,0,0,0
1461,DIYMike,DIYMikes,2019-11-09 13:48:44,1193163516129136640,1193163276948930561," aint nothing like *jott* clothing,shop now for the holidays #shopping #tshirt #christmas #thanksgiving #hat #football #b ","Shopping,Tshirt,Christmas,Thanksgiving,Hat,Football",--,0,1,0,DIYMike Content Poster,--,--,--,--,0,2,0,0,0,0
1462,Teezy-Marley,PoloTee,2019-11-09 13:48:28,1193163449787924480,1193163276948930561," aint nothing like *jott* clothing,shop now for the holidays #shopping #tshirt #christmas #thanksgiving #hat #football #b ","Shopping,Tshirt,Christmas,Thanksgiving,Hat,Football",--,0,1,0,Twitter Web App,--,--,--,--,0,2,0,0,0,0
1463,Jott Urban Wear™,jotturbanwear,2019-11-09 13:47:47,1193163276948930561,--,"aint nothing like *jott* clothing,shop now for the holidays #shopping #tshirt #christmas #thanksgiving #hat ","Shopping,Tshirt,Christmas,Thanksgiving,Hat",--,0,0,1,Twitter Web App,--,--,--,--,0,2,3,0,0,1
1465,Teezy-Marley,PoloTee,2019-11-09 13:37:29,1193160682809839616,--,"add to your hat collection,shop jott fellas and ladies #neworleans #mitchellandness #newera #hatshop #barbershop  ","Neworleans,Mitchellandness,Newera,HatShop,Barbershop",--,0,0,1,Instagram,--,--,--,--,0,0,2,0,0,0
1467,TITOLO,titoloshop,2019-11-09 13:00:10,1193151293348597763,--,#outnow revisited zigtech makes his comeback in the reebok zig kinetica concept type1. available for purchase ,outNOW,--,0,0,1,Buffer,--,--,--,--,0,0,0,0,0,0
1468,TITOLO,titoloshop,2019-11-09 12:30:22,1193143792460800000,--,#outnow revisited zigtech makes his comeback in the reebok zig kinetica concept type1. take your chance ,outNOW,--,0,0,1,Buffer,--,--,--,--,0,0,1,0,0,0
1469,New England Athletic,NEAShoes,2019-11-09 12:20:49,1193141389212684293,--,reebok women's skyscape revolution walking shoes sneakers black size 6 - 50% off #reebok #walkingsho ,"Reebok,WalkingSho",--,0,0,1,Pinterest,--,--,--,--,0,0,0,0,0,0
1471,New England Athletic,NEAShoes,2019-11-09 12:13:55,1193139652632465409,--,reebok men's z pump fusion stash running shoes black red size 8.5 - now 50% off #reebok #runningshoe ,"Reebok,RunningShoe",--,0,0,1,Pinterest,--,--,--,--,0,0,0,0,0,0
1472,New England Athletic,NEAShoes,2019-11-09 12:11:33,1193139056210796544,--,reebok men z pump rise basketball shoes sneakers black size 8.5 - now 50% off #reebok #basketballsho ,"Reebok,BasketballSho",--,0,0,1,Pinterest,--,--,--,--,0,0,0,0,0,0
1473,Brandkloud,Brandkloud,2019-11-09 12:10:02,1193138675204395008,--,riccardo dal farra likes fitness #capitalfmkenya #reebok ,"CapitalFmKenya,Reebok",--,1,0,1,Brandkloud,--,--,--,--,0,0,0,0,0,0
1474,sansirosports.com,SANSIRO34SPORTS,2019-11-09 12:08:33,1193138301877673984,--,stands out of its own. #splitfrom | #solefury ts available on #reebok #men #shoes #dance ,"SplitFrom,Solefury,reebok,men,shoes,dance",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1476,TITOLO,titoloshop,2019-11-09 11:45:04,1193132392350986241,--,#outnow revisited zigtech makes his comeback in the reebok zig kinetica concept type1. h e r e ,outNOW,--,0,0,1,Buffer,--,--,--,--,0,0,0,0,0,0
1478,TITOLO,titoloshop,2019-11-09 11:15:06,1193124851780870145,--,#outnow revisited zigtech makes his comeback in the reebok zig kinetica concept type1. check it out ,outNOW,--,0,0,1,Buffer,--,--,--,--,0,0,0,0,0,0
1480,TheKitman.co.uk,TheKitmanUK,2019-11-09 11:00:09,1193121090962382849,--,checkout this liverpool home shirt 2000-02 (large mens)! buy now - #2000/02 #carlsberg ,Carlsberg,--,0,0,1,The Kitman Football Shirts,--,--,--,--,0,0,0,0,0,0
1481,Marketing Mind,MarketingMind_,2019-11-09 09:53:41,1193104364132601857,--, to unify under one logo! #reebok #logo #marketingmind ,"reebok,logo,Marketingmind",--,1,1,0,Twitter for Android,--,21915474,Reebok,--,0,0,0,0,0,0
1484,size?,sizeofficial,2019-11-09 08:25:00,1193082043539738624,--,"harking back to reebok s zig-zag midsole from the early 00s, the zig kinetica sole unit energises your every step  ",--,--,0,0,1,TweetDeck,--,--,--,--,0,0,5,0,0,0
1486,StockX Live Feed,StockXLive,2019-11-09 08:05:24,1193077110648258561,--,lowest ask: $400 reebok question mid sns shoe about nothing sz. 11.5 #reebok ,reebok,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
1489,FADI HASSOUN,AttorneyFadi,2019-11-09 07:18:20,1193065266374217729,--,"the game changer #lesmillsgrit #changeyourgame #lesmills #reebok beirut, lebanon ","lesmillsgrit,changeyourgame,lesmills,reebok",--,0,0,1,Instagram,--,--,--,--,0,0,1,0,0,0
1490,Esquire*Attire,esquireattire,2019-11-09 06:41:33,1193056011822813186,--,sale $18.35 #reebok men sport #shorts size xl blue ventilation ,"Reebok,shorts",--,1,0,1,AMT_To_Twitt_Listings,--,--,--,--,0,0,0,0,0,0
1491,JessicaRyan,fatdecimater,2019-11-09 06:30:20,1193053186363461632,1193051657568829441," you have a thirst for knowledge
 
#   #gym #fitness #workout #dns #adidas #nike #reebok #unde ","筋トレ,gym,fitness,workout,DNS,ADIDAS,NIKE,reebok",--,0,1,1,Bot Libre!,--,--,--,--,0,1,0,0,0,0
1492,TITOLO,titoloshop,2019-11-09 06:30:05,1193053125638344705,--,#outnow revisited zigtech makes his comeback in the reebok zig kinetica concept type1. l i n k ,outNOW,--,0,0,1,Buffer,--,--,--,--,0,0,1,0,0,0
1493,Dan Wilson,DanWils42696605,2019-11-09 06:24:15,1193051657568829441,--,you have a thirst for knowledge # #gym #fitness #workout #dns #adidas #nike #reebok ,"筋トレ,gym,fitness,workout,DNS,ADIDAS,NIKE,reebok",--,0,0,1,TweetDeck,--,--,--,--,0,1,0,0,0,0
1502,Mohd Azhari,tamevra,2019-11-09 04:46:30,1193027055581048832,--,thank you for sponsoring our full attire  . . #crossfitpahlawan #cfp #buatanpahlawan #coachtom ,"crossfitpahlawan,cfp,buatanpahlawan,coachtom",--,0,1,1,Instagram,--,--,--,--,0,0,3,0,0,0
1503,TITOLO,titoloshop,2019-11-09 04:30:05,1193022926360064007,--,#outnow revisited zigtech makes his comeback in the reebok zig kinetica concept type1. link ,outNOW,--,0,0,1,Buffer,--,--,--,--,0,0,0,0,0,0
1508,Bling Etcetera,BlingEtcetera,2019-11-09 03:13:55,1193003758357241861,--,check out larry johnson kc chiefs reebok nfl on field size 56 jersey new with tags #reebok via ,Reebok,--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1510,Rodney Dapilmoto,rjdapilmoto1967,2019-11-09 02:31:23,1192993054929674240,--,new reebok zig pulse court shoes! ready to try them at my next game assignments. #sanantonio #reebok ,"sanantonio,reebok",--,0,0,1,Instagram,--,--,--,--,0,0,1,0,0,0
1514,TheKitman.co.uk,TheKitmanUK,2019-11-09 01:00:06,1192970082349199360,--,checkout this liverpool home shirt 2000-02 (large mens)! buy now - #2000/02 #carlsberg ,Carlsberg,--,0,0,1,The Kitman Football Shirts,--,--,--,--,0,0,1,0,0,0
1516,SHOE FETISH!,shoes_fetish,2019-11-09 00:54:29,1192968667392290816,--,check out new in box reebok classics white leather sneakers shoes size 10 #reebok #sneaker #casual via ,"Reebok,Sneaker,Casual",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1517,shopping4dealzz,shopping4dealzz,2019-11-09 00:53:14,1192968353847099392,--,check out new in box reebok classics white leather sneakers shoes size 10 #reebok #sneaker #casual via ,"Reebok,Sneaker,Casual",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1520,HANON,hanonshop,2019-11-09 00:00:24,1192955057765060615,--,reebok daytona dmx x misbhv will be releasing via an online raffle which is now live until friday 15th november 12: ,--,--,0,0,1,Buffer,--,--,--,--,0,1,2,0,0,0
1521,HANON,hanonshop,2019-11-08 23:04:02,1192940874533089283,--,reebok daytona dmx ii x blackeyepatch is available to buy online now! #hanon #reebok #dmx #blackeyepatch ,"hanon,reebok,dmx,blackeyepatch",--,0,0,1,Buffer,--,--,--,--,0,1,1,0,0,0
1522,グラス,glass4351,2019-11-08 22:46:57,1192936572686987264,1192933886499663872, lowest ask: $360 reebok daytona dmx misbhv sz. 10 #reebok ,reebok,--,1,1,1,Colotwi,--,--,--,--,0,1,0,0,0,0
1523,StockX Live Feed,StockXLive,2019-11-08 22:36:16,1192933886499663872,--,lowest ask: $360 reebok daytona dmx misbhv sz. 10 #reebok ,reebok,--,1,0,1,StockX Market,--,--,--,--,0,1,0,0,0,0
1524,It's Not Fun Out Here,DhlakamaRussell,2019-11-08 22:01:51,1192925223840047104,1192924826891145217, reebok zig kinetica is available to buy online now! #hanon #reebok #zigkinetica    ,"hanon,reebok,zigkinetica",--,0,1,1,Twitter for Android,--,--,--,--,0,2,0,0,0,0
1525,RFE_Fitness,FitnessRfe,2019-11-08 22:01:14,1192925068881514496,--,it's giveaway time - stay tuned details released on monday #rfefitness #reebok #reebokstep #reebokdeck ,"rfefitness,reebok,reebokstep,reebokdeck",--,0,0,1,LaterMedia,--,--,--,--,0,0,1,0,0,0
1526,HANON,hanonshop,2019-11-08 22:00:16,1192924826891145217,--,reebok zig kinetica is available to buy online now! #hanon #reebok #zigkinetica     ,"hanon,reebok,zigkinetica",--,1,0,1,Buffer,--,--,--,--,0,2,5,0,0,0
